x,y,z
-4.0,-4.0,0.0024787521905543022
-3.836734693877551,-4.0,0.003405530451787443
-3.673469387755102,-4.0,0.004596410952402588
-3.510204081632653,-4.0,0.006094461808641457
-3.3469387755102042,-4.0,0.007938424082891223
-3.183673469387755,-4.0,0.010158174289173691
-3.020408163265306,-4.0,0.012769663520233586
-2.857142857142857,-4.0,0.01576978163458377
-2.6938775510204085,-4.0,0.019131734310021103
-2.5306122448979593,-4.0,0.022801606301124808
-2.36734693877551,-4.0,0.026696786708949788
-2.2040816326530615,-4.0,0.030706830922619045
-2.0408163265306123,-4.0,0.034697123660876364
-1.8775510204081636,-4.0,0.03851540232192981
-1.7142857142857144,-4.0,0.042000834265637416
-1.5510204081632657,-4.0,0.044994967401516234
-1.3877551020408165,-4.0,0.04735355148298649
-1.2244897959183674,-4.0,0.04895801698129867
-1.0612244897959187,-4.0,0.049725344686527714
-0.8979591836734695,-4.0,0.04961518344990392
-0.7346938775510208,-4.0,0.048633366686838965
-0.5714285714285716,-4.0,0.046831401024547956
-0.4081632653061229,-4.0,0.04430198941109233
-0.24489795918367374,-4.0,0.04117113024077155
-0.08163265306122458,-4.0,0.0375877295612495
0.08163265306122458,-4.0,0.03371191690507644
0.24489795918367285,-4.0,0.02970333458046948
0.408163265306122,-4.0,0.025710574134502385
0.5714285714285712,-4.0,0.021862690189555015
0.7346938775510203,-4.0,0.018263380868154763
0.8979591836734686,-4.0,0.014988046336989583
1.0612244897959178,-4.0,0.012083582213954579
1.224489795918367,-4.0,0.009570480707599818
1.387755102040816,-4.0,0.0074466290228321
1.5510204081632653,-4.0,0.005692120699266206
1.7142857142857135,-4.0,0.004274421348515113
1.8775510204081627,-4.0,0.0031533323163362623
2.040816326530612,-4.0,0.0022853437693032587
2.204081632653061,-4.0,0.0016271318888498782
2.3673469387755093,-4.0,0.0011381073902703841
2.5306122448979584,-4.0,0.0007820465797090535
2.6938775510204076,-4.0,0.0005279226192144445
2.8571428571428568,-4.0,0.00035010258480540465
3.020408163265306,-4.0,0.00022809020335553968
3.183673469387754,-4.0,0.00014598318648475364
3.3469387755102034,-4.0,9.17872453256715e-05
3.5102040816326525,-4.0,5.669481385864975e-05
3.6734693877551017,-4.0,3.4402016536295676e-05
3.836734693877551,-4.0,2.050699481088013e-05
4.0,-4.0,1.2008690933233859e-05
-4.0,-3.836734693877551,0.003405530451787443
-3.836734693877551,-3.836734693877551,0.004678820951770988
-3.673469387755102,-3.836734693877551,0.006314958637476487
-3.510204081632653,-3.836734693877551,0.008373114338102448
-3.3469387755102042,-3.836734693877551,0.010906514006152949
-3.183673469387755,-3.836734693877551,0.013956204715232647
-3.020408163265306,-3.836734693877551,0.017544101601420333
-2.857142857142857,-3.836734693877551,0.02166593185614564
-2.6938775510204085,-3.836734693877551,0.026284883355473115
-2.5306122448979593,-3.836734693877551,0.03132688302081066
-2.36734693877551,-3.836734693877551,0.03667843339938971
-2.2040816326530615,-3.836734693877551,0.042187796983080936
-2.0408163265306123,-3.836734693877551,0.04767002894376687
-1.8775510204081636,-3.836734693877551,0.05291593961735663
-1.7142857142857144,-3.836734693877551,0.057704565785944385
-1.5510204081632657,-3.836734693877551,0.06181821561780288
-1.3877551020408165,-3.836734693877551,0.06505870976072176
